permno,full_name,Beg_Dat,gvkey,sic,industry,LastPrice,In_Reduced,datadate,filedate,prcc_f,mkvalt,bkvlps,epspx,at,ni,roe,dte,btm,etm
10514,KASPIEN HOLDINGS INC,1986-07-24,12421,5961,"Catalog, Mail-Order Houses",3.58999991416931,1,2002-01-31,2002-02-27,7.97,327.12068,10.9167,0.4,935.418,16.791,0.0374743899336259,1.08767904728321,3.04086358245109,0.111420615477245
37284,ANDEAVOR,1962-07-02,10466,2911,"Petroleum Refining",4.48000001907349,1,2001-12-31,2002-01-30,13.11,542.93754,18.2788,2.26,2662.3,88,0.116248348745046,2.51690885072655,4.08008926834341,0.504464283566541
38658,NV ENERGY INC,1962-11-19,7824,4911,"Electric Services",6.05999994277954,1,2001-12-31,2002-02-14,15.05,1536.77055,16.6029,0.34,8181.314,60.433,0.0346254245600847,3.68752950721237,2.73975250111715,0.0561056110908233
44194,INFORMATION RESOURCES INC,1983-03-04,5961,8700,"Engr,Acc,Resh,Mgmt,Rel Svcs",1.64999997615814,0,2001-12-31,2002-02-12,8.3,243.9951,7.1719,-0.13,353.423,-3.907,-0.0185314303873719,0.676333176809862,4.34660612341283,-0.0787878799263331
49138,SIFCO INDUSTRIES,1969-09-02,9698,3724,"Aircraft Engine, Engine Parts",2.41000008583069,1,2001-09-30,2001-11-07,4.6,24.0902,9.4279,0.58,86.596,2.974,0.0602341313241787,0.753878559565763,3.9119915619216,0.240663891843839
61269,PARK OHIO HOLDINGS CORP,1972-12-14,8350,5072,"Hardware-Wholesale",4.05999994277954,0,2001-12-31,2002-03-01,3.18,33.37728,11.9062,-2.49,590.376,-25.953,-0.207678827210384,3.72425520337369,2.93256161768535,-0.613300501254517
62420,TII NETWORK TECHNOLOGIES INC,1973-02-09,10286,3669,"Communications Equip, Nec",0.349999994039536,1,2001-06-30,2001-09-27,1.08,12.61656,1.7959,-0.65,30.762,-7.54,-0.329978118161926,0.346258205689278,5.13114294452569,-1.85714288876981
66472,SMTEK INTERNATIONAL INC,1972-12-14,3756,3672,"Printed Circuit Boards",0.800000011920929,1,2001-06-30,2001-09-06,7.75,17.6855,4.9167,0.79,35.932,1.798,0.160249554367201,2.20249554367201,6.14587490841933,0.987499985285104
75308,OREGON STEEL MILLS INC,1988-04-13,14384,3312,"Steel Works and Blast Furnaces",3.98000001907349,1,2001-12-31,2002-01-25,4.95,127.64565,12.3545,-0.22,869.576,-5.928,-0.0186072206562749,1.64375710169311,3.10414571376711,-0.0552763816446449
75881,GIANT INDUSTRIES INC,1989-12-15,19427,2911,"Petroleum Refining",2.86999988555908,0,2001-12-31,2002-04-01,9.23,78.95342,15.9469,1.4,507.174,12.381,0.0907631405322191,2.71801187596217,5.55641137138705,0.487804897499945
76367,ATS MEDICAL INC,1990-06-13,22308,3842,"Ortho,Prosth,Surg Appl,Suply",0.449999988079071,1,2001-12-31,2002-03-26,5.3,117.6812,4.1534,-0.31,94.971,-6.844,-0.0742114223133058,0.0297973390585863,9.2297780222834,-0.688888907138213
76515,COVANTA HOLDING CORP,1990-12-06,23485,4950,"Sanitary Services",1.44000005722046,1,2001-12-31,2002-04-02,4.44,86.60664,3.8174,-0.74,208.871,-14.334,-0.19249828774022,1.80503068638116,2.65097211688205,-0.513888868468779
76673,DESIGNER BRANDS INC,1991-06-11,24171,5661,"Shoe Stores",1.88999998569489,1,2002-01-31,2002-03-26,4.24,145.0928,6.4415,-0.85,880.311,-28.723,-0.130304996166566,2.99362606553584,3.40820108399719,-0.449735453139426
77173,VITESSE SEMICONDUCTOR CORP,1991-12-11,24803,3674,"Semiconductor,Related Device",2.29999995231628,1,2001-09-30,2001-10-22,7.75,1530.16,6.7312,-0.7,1932.782,-111.875,-0.0841795177595269,0.449570167155127,2.92660875632678,-0.304347832396712
77973,UNICO AMERICAN CORP,1978-01-26,10832,6331,"Fire, Marine, Casualty Ins",2.70000004768372,1,2001-12-31,2002-03-27,5.35,29.32335,7.4111,-1.97,128.823,-10.87,-0.267602166420483,2.17141802067947,2.74485180337602,-0.729629616743906
